number,value,datetime_start,datetime_complete,duration,params_alpha,params_contamination,params_gamma,params_kernel,params_leaf_size,params_max_samples,params_model,params_n_bins,params_n_estimators,params_n_neighbors,params_nu,params_tol,state
10,0.22861199858004969,2026-04-18 16:25:46.506218,2026-04-18 16:25:48.389974,0 days 00:00:01.883756,,0.10707142319043285,0.00012738199266969165,rbf,,,OCSVM,,,,0.017005131489779723,,COMPLETE
11,0.2095881991395206,2026-04-18 16:25:48.390150,2026-04-18 16:25:51.126112,0 days 00:00:02.735962,,0.13412923922791903,0.00011200687440843911,rbf,,,OCSVM,,,,0.02340327681311205,,COMPLETE
12,0.30484988452655887,2026-04-18 16:25:51.126316,2026-04-18 16:25:54.798019,0 days 00:00:03.671703,,0.0423056096675609,0.00013294479860745514,rbf,,,OCSVM,,,,0.03024872991916231,,COMPLETE
13,0.18071558520315342,2026-04-18 16:25:54.798248,2026-04-18 16:25:56.525647,0 days 00:00:01.727399,,0.03941807350988234,,,74.0,,LOF,,,80.0,,,COMPLETE
14,0.275774826059456,2026-04-18 16:25:56.525833,2026-04-18 16:25:58.834688,0 days 00:00:02.308855,,0.03272880528733785,,,,0.6812231313327054,IForest,,258.0,,,,COMPLETE
15,0.30932999373825926,2026-04-18 16:25:58.834874,2026-04-18 16:26:18.842776,0 days 00:00:20.007902,,0.033557824234146556,0.0023506997063237143,rbf,,,OCSVM,,,,0.16569122151960883,,COMPLETE
16,0.32113821138211385,2026-04-18 16:26:18.842987,2026-04-18 16:26:39.619540,0 days 00:00:20.776553,,0.02720213206838557,0.002861864067858307,rbf,,,OCSVM,,,,0.17260059724772525,,COMPLETE
17,0.3191489361702128,2026-04-18 16:26:39.619741,2026-04-18 16:27:00.619583,0 days 00:00:20.999842,,0.01988344625266667,0.005539738446531547,rbf,,,OCSVM,,,,0.17451686561500107,,COMPLETE
18,0.2558139534883721,2026-04-18 16:27:00.619771,2026-04-18 16:27:21.585663,0 days 00:00:20.965892,,0.014178726532489873,0.006916026343688056,rbf,,,OCSVM,,,,0.174362526015598,,COMPLETE
19,0.1819537658463833,2026-04-18 16:27:21.585885,2026-04-18 16:27:38.186785,0 days 00:00:16.600900,,0.020897802705375834,0.002346198066389434,sigmoid,,,OCSVM,,,,0.23994341571984615,,COMPLETE
20,0.26001780943900266,2026-04-18 16:27:38.186973,2026-04-18 16:28:23.058600,0 days 00:00:44.871627,,0.0703839910354333,0.048103931280358406,rbf,,,OCSVM,,,,0.3919759807913703,,COMPLETE
21,0.33308769344141487,2026-04-18 16:28:23.058811,2026-04-18 16:28:41.089113,0 days 00:00:18.030302,,0.02193124920491279,0.002059112525241814,rbf,,,OCSVM,,,,0.14933262881210152,,COMPLETE
22,0.3082942097026604,2026-04-18 16:28:41.089300,2026-04-18 16:28:56.054372,0 days 00:00:14.965072,,0.018009184785056573,0.0011484216314579447,rbf,,,OCSVM,,,,0.12331453178093574,,COMPLETE
23,0.18,2026-04-18 16:28:56.054587,2026-04-18 16:29:10.549595,0 days 00:00:14.495008,,0.00843389517613583,0.010714380281378983,rbf,,,OCSVM,,,,0.12007855199921545,,COMPLETE
24,0.17754952311078503,2026-04-18 16:29:10.549816,2026-04-18 16:29:12.009092,0 days 00:00:01.459276,,0.023191177529631395,,,41.0,,LOF,,,62.0,,,COMPLETE
25,0.26024313372354796,2026-04-18 16:29:12.009309,2026-04-18 16:29:40.360158,0 days 00:00:28.350849,,0.06980395901694395,0.0009528008496920596,rbf,,,OCSVM,,,,0.23687381674703473,,COMPLETE
26,0.06525573192239859,2026-04-18 16:29:40.360371,2026-04-18 16:29:53.916426,0 days 00:00:13.556055,,0.009939939282985973,0.7117327515534699,sigmoid,,,OCSVM,,,,0.11881328486225759,,COMPLETE
27,0.08341416100872939,2026-04-18 16:29:53.916624,2026-04-18 16:30:16.600379,0 days 00:00:22.683755,,0.004345909771840756,0.00933129232418429,rbf,,,OCSVM,,,,0.18908853142536836,,COMPLETE
28,0.26843413421706713,2026-04-18 16:30:16.600608,2026-04-18 16:30:29.576828,0 days 00:00:12.976220,,0.014275558808769637,0.0004714775487792832,rbf,,,OCSVM,,,,0.10685176723254095,,COMPLETE
29,0.20264765784114053,2026-04-18 16:30:29.577086,2026-04-18 16:30:30.153086,0 days 00:00:00.576000,,0.05192771073878735,,,78.0,,LOF,,,11.0,,,COMPLETE
