dataset,column,day,n_injected_in_day,clean_daily_mean,polluted_daily_mean,abs_bias,bias_pct,snr
weather:london,temperature_2m,2026-04-22,1,11.4625,11.5069,0.0444,0.3871,0.0082
weather:london,apparent_temperature,2024-01-04,1,3.5125,3.5165,0.004,0.1148,0.0006
weather:london,apparent_temperature,2024-01-18,1,-6.8375,-6.8433,0.0058,0.0854,0.0009
weather:london,apparent_temperature,2024-01-28,1,2.5917,2.6316,0.04,1.5416,0.0062
weather:london,apparent_temperature,2024-02-06,1,6.5292,6.5532,0.0241,0.3687,0.0037
weather:london,apparent_temperature,2024-02-14,1,9.025,9.0611,0.0361,0.3994,0.0056
weather:london,apparent_temperature,2024-02-18,1,8.6292,8.6667,0.0376,0.4355,0.0058
weather:london,apparent_temperature,2024-03-05,1,4.6792,4.6448,0.0344,0.7351,0.0053
weather:london,apparent_temperature,2024-03-21,1,8.45,8.4125,0.0375,0.4441,0.0058
weather:london,apparent_temperature,2024-03-25,1,4.0708,4.0737,0.0028,0.0694,0.0004
weather:london,apparent_temperature,2024-04-09,1,3.6625,3.6742,0.0117,0.3192,0.0018
weather:london,apparent_temperature,2024-04-23,1,4.6708,4.6599,0.011,0.2346,0.0017
weather:london,apparent_temperature,2024-05-05,1,9.8375,9.8048,0.0327,0.3319,0.005
weather:london,apparent_temperature,2024-06-10,1,8.7667,8.799,0.0324,0.3691,0.005
weather:london,apparent_temperature,2024-06-15,1,9.7833,9.7624,0.0209,0.2141,0.0032
weather:london,apparent_temperature,2024-06-22,1,15.7542,15.651,0.1031,0.6546,0.0159
weather:london,apparent_temperature,2024-06-23,1,17.3792,17.3177,0.0614,0.3535,0.0095
weather:london,apparent_temperature,2024-06-24,1,21.1625,21.0657,0.0968,0.4575,0.015
weather:london,apparent_temperature,2024-07-13,1,13.3167,13.365,0.0484,0.3633,0.0075
weather:london,apparent_temperature,2024-07-19,1,23.1125,23.2636,0.1511,0.6537,0.0234
weather:london,apparent_temperature,2024-08-05,1,18.175,18.226,0.051,0.2804,0.0079
weather:london,apparent_temperature,2024-09-17,1,12.3083,12.2901,0.0182,0.1482,0.0028
weather:london,apparent_temperature,2024-09-19,1,16.8417,16.9229,0.0812,0.4824,0.0126
weather:london,apparent_temperature,2024-09-22,1,17.5292,17.4841,0.0451,0.2573,0.007
weather:london,apparent_temperature,2024-09-25,1,12.0,11.9459,0.0541,0.4506,0.0084
weather:london,apparent_temperature,2024-10-19,1,12.1583,12.1202,0.0381,0.3132,0.0059
weather:london,apparent_temperature,2024-11-24,1,12.1333,12.1615,0.0282,0.2324,0.0044
weather:london,apparent_temperature,2024-12-18,1,9.4417,9.4131,0.0286,0.3028,0.0044
weather:london,apparent_temperature,2024-12-29,1,3.2458,3.2632,0.0174,0.5358,0.0027
weather:london,apparent_temperature,2025-01-03,2,-3.3375,-3.3652,0.0277,0.8292,0.0043
weather:london,apparent_temperature,2025-01-10,1,-3.6917,-3.6875,0.0042,0.113,0.0006
weather:london,apparent_temperature,2025-01-11,1,-5.0833,-5.1093,0.026,0.5109,0.004
weather:london,apparent_temperature,2025-01-22,1,0.675,0.6743,0.0007,0.1103,0.0001
weather:london,apparent_temperature,2025-02-03,1,1.3,1.3075,0.0075,0.5736,0.0012
weather:london,apparent_temperature,2025-02-07,2,-0.9333,-0.9399,0.0066,0.7035,0.001
weather:london,apparent_temperature,2025-03-05,1,3.7375,3.7421,0.0046,0.1237,0.0007
weather:london,apparent_temperature,2025-03-15,1,-0.175,-0.1707,0.0043,2.4466,0.0007
weather:london,apparent_temperature,2025-04-01,1,5.5958,5.5849,0.0109,0.1947,0.0017
weather:london,apparent_temperature,2025-04-16,1,6.6875,6.719,0.0315,0.4705,0.0049
weather:london,apparent_temperature,2025-05-07,1,8.1083,8.1449,0.0366,0.4511,0.0057
weather:london,apparent_temperature,2025-05-09,1,9.6458,9.7086,0.0628,0.6506,0.0097
weather:london,apparent_temperature,2025-05-12,1,17.9458,18.0097,0.0638,0.3557,0.0099
weather:london,apparent_temperature,2025-05-23,2,10.3167,10.3139,0.0028,0.0268,0.0004
weather:london,apparent_temperature,2025-05-26,1,11.3417,11.2633,0.0784,0.6909,0.0121
weather:london,apparent_temperature,2025-06-21,1,24.85,24.7853,0.0647,0.2603,0.01
weather:london,apparent_temperature,2025-06-23,1,15.8792,15.934,0.0548,0.3452,0.0085
weather:london,apparent_temperature,2025-06-27,1,19.15,19.0692,0.0808,0.422,0.0125
weather:london,apparent_temperature,2025-06-29,1,24.3417,24.2377,0.104,0.4273,0.0161
weather:london,apparent_temperature,2025-07-10,1,24.125,24.0413,0.0837,0.3468,0.0129
weather:london,apparent_temperature,2025-07-19,1,21.3958,21.3284,0.0674,0.3152,0.0104
weather:london,apparent_temperature,2025-08-23,1,18.4125,18.311,0.1015,0.5514,0.0157
weather:london,apparent_temperature,2025-09-13,1,12.0958,12.1415,0.0457,0.3774,0.0071
weather:london,apparent_temperature,2025-09-15,1,12.0,11.9721,0.0279,0.2322,0.0043
weather:london,apparent_temperature,2025-09-16,1,11.8458,11.9109,0.0651,0.5494,0.0101
weather:london,apparent_temperature,2025-09-25,1,10.2875,10.3096,0.0221,0.2144,0.0034
weather:london,apparent_temperature,2025-10-15,1,10.075,10.1062,0.0312,0.3096,0.0048
weather:london,apparent_temperature,2025-10-23,1,5.9583,5.9863,0.0279,0.4687,0.0043
weather:london,apparent_temperature,2025-10-24,1,4.875,4.9051,0.0301,0.6165,0.0046
weather:london,apparent_temperature,2025-11-11,1,9.9167,9.8945,0.0222,0.2234,0.0034
