threshold,tp,fp,fn,precision,recall,f2
0.5465,1,0,75,1.0,0.0132,0.0164
0.5503,1,0,75,1.0,0.0132,0.0164
0.554,1,0,75,1.0,0.0132,0.0164
0.5578,1,0,75,1.0,0.0132,0.0164
0.5616,1,0,75,1.0,0.0132,0.0164
0.5653,1,0,75,1.0,0.0132,0.0164
0.5691,1,0,75,1.0,0.0132,0.0164
0.5729,1,0,75,1.0,0.0132,0.0164
0.5766,1,0,75,1.0,0.0132,0.0164
0.5804,1,0,75,1.0,0.0132,0.0164
0.5842,1,0,75,1.0,0.0132,0.0164
0.5879,1,0,75,1.0,0.0132,0.0164
0.5917,1,0,75,1.0,0.0132,0.0164
0.5955,1,0,75,1.0,0.0132,0.0164
0.5992,1,0,75,1.0,0.0132,0.0164
0.603,1,0,75,1.0,0.0132,0.0164
0.6068,1,0,75,1.0,0.0132,0.0164
0.6106,1,0,75,1.0,0.0132,0.0164
0.6143,1,0,75,1.0,0.0132,0.0164
0.6181,1,0,75,1.0,0.0132,0.0164
0.6219,1,0,75,1.0,0.0132,0.0164
0.6256,1,0,75,1.0,0.0132,0.0164
0.6294,1,0,75,1.0,0.0132,0.0164
0.6332,1,0,75,1.0,0.0132,0.0164
0.6369,1,0,75,1.0,0.0132,0.0164
0.6407,1,0,75,1.0,0.0132,0.0164
0.6445,1,0,75,1.0,0.0132,0.0164
0.6482,1,0,75,1.0,0.0132,0.0164
0.652,1,0,75,1.0,0.0132,0.0164
0.6558,1,0,75,1.0,0.0132,0.0164
0.6595,1,0,75,1.0,0.0132,0.0164
0.6633,1,0,75,1.0,0.0132,0.0164
0.6671,1,0,75,1.0,0.0132,0.0164
0.6709,1,0,75,1.0,0.0132,0.0164
0.6746,1,0,75,1.0,0.0132,0.0164
0.6784,1,0,75,1.0,0.0132,0.0164
0.6822,1,0,75,1.0,0.0132,0.0164
0.6859,1,0,75,1.0,0.0132,0.0164
0.6897,1,0,75,1.0,0.0132,0.0164
0.6935,1,0,75,1.0,0.0132,0.0164
0.6972,1,0,75,1.0,0.0132,0.0164
0.701,1,0,75,1.0,0.0132,0.0164
0.7048,1,0,75,1.0,0.0132,0.0164
0.7085,1,0,75,1.0,0.0132,0.0164
0.7123,1,0,75,1.0,0.0132,0.0164
0.7161,1,0,75,1.0,0.0132,0.0164
0.7198,1,0,75,1.0,0.0132,0.0164
0.7236,1,0,75,1.0,0.0132,0.0164
0.7274,1,0,75,1.0,0.0132,0.0164
0.7312,1,0,75,1.0,0.0132,0.0164
0.7349,1,0,75,1.0,0.0132,0.0164
0.7387,1,0,75,1.0,0.0132,0.0164
0.7425,1,0,75,1.0,0.0132,0.0164
0.7462,1,0,75,1.0,0.0132,0.0164
0.75,1,0,75,1.0,0.0132,0.0164
