time,city_id,target_column,model_name,y_value,original_value,is_synthetic,shift_pct,y_true,y_pred,label,anomaly_score,anomaly_prob,score_percentile,threshold_score,contamination,best_obj_f2,param_n_neighbors,param_leaf_size
2024-02-25 20:00:00,paris,temperature_2m,LOF,7.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-25 21:00:00,paris,temperature_2m,LOF,7.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-25 22:00:00,paris,temperature_2m,LOF,7.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-25 23:00:00,paris,temperature_2m,LOF,7.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 00:00:00,paris,temperature_2m,LOF,7.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 01:00:00,paris,temperature_2m,LOF,7.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 02:00:00,paris,temperature_2m,LOF,7.5,,False,0.0,0,0,TN,3180765.721844,0.034851,95.54,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 03:00:00,paris,temperature_2m,LOF,8.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 04:00:00,paris,temperature_2m,LOF,7.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 05:00:00,paris,temperature_2m,LOF,6.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 06:00:00,paris,temperature_2m,LOF,5.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 07:00:00,paris,temperature_2m,LOF,5.0,,False,0.0,0,1,FP,22257253.080277,0.24387,97.06,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 08:00:00,paris,temperature_2m,LOF,4.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 09:00:00,paris,temperature_2m,LOF,6.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 10:00:00,paris,temperature_2m,LOF,6.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 11:00:00,paris,temperature_2m,LOF,7.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 12:00:00,paris,temperature_2m,LOF,8.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 13:00:00,paris,temperature_2m,LOF,9.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 14:00:00,paris,temperature_2m,LOF,8.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 15:00:00,paris,temperature_2m,LOF,7.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 16:00:00,paris,temperature_2m,LOF,7.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 17:00:00,paris,temperature_2m,LOF,6.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 18:00:00,paris,temperature_2m,LOF,6.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 19:00:00,paris,temperature_2m,LOF,5.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 20:00:00,paris,temperature_2m,LOF,5.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 21:00:00,paris,temperature_2m,LOF,5.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 22:00:00,paris,temperature_2m,LOF,5.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-26 23:00:00,paris,temperature_2m,LOF,5.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 00:00:00,paris,temperature_2m,LOF,5.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 01:00:00,paris,temperature_2m,LOF,5.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 02:00:00,paris,temperature_2m,LOF,5.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 03:00:00,paris,temperature_2m,LOF,5.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 04:00:00,paris,temperature_2m,LOF,5.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 05:00:00,paris,temperature_2m,LOF,4.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 06:00:00,paris,temperature_2m,LOF,4.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 07:00:00,paris,temperature_2m,LOF,4.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 08:00:00,paris,temperature_2m,LOF,4.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 09:00:00,paris,temperature_2m,LOF,3.9,,False,0.0,0,1,FP,82699883.767939,0.906134,99.78,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 10:00:00,paris,temperature_2m,LOF,4.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 11:00:00,paris,temperature_2m,LOF,5.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 12:00:00,paris,temperature_2m,LOF,6.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 13:00:00,paris,temperature_2m,LOF,7.5,,False,0.0,0,0,TN,3180765.721844,0.034851,95.54,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 14:00:00,paris,temperature_2m,LOF,9.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 15:00:00,paris,temperature_2m,LOF,8.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 16:00:00,paris,temperature_2m,LOF,9.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 17:00:00,paris,temperature_2m,LOF,9.5,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 18:00:00,paris,temperature_2m,LOF,9.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 19:00:00,paris,temperature_2m,LOF,9.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 20:00:00,paris,temperature_2m,LOF,7.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 21:00:00,paris,temperature_2m,LOF,7.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 22:00:00,paris,temperature_2m,LOF,6.5,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-27 23:00:00,paris,temperature_2m,LOF,5.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 00:00:00,paris,temperature_2m,LOF,4.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 01:00:00,paris,temperature_2m,LOF,3.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 02:00:00,paris,temperature_2m,LOF,2.3,,False,0.0,0,0,TN,6320496.549492,0.069253,96.32,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 03:00:00,paris,temperature_2m,LOF,3.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 04:00:00,paris,temperature_2m,LOF,2.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 05:00:00,paris,temperature_2m,LOF,1.5,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 06:00:00,paris,temperature_2m,LOF,1.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 07:00:00,paris,temperature_2m,LOF,0.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 08:00:00,paris,temperature_2m,LOF,-0.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 09:00:00,paris,temperature_2m,LOF,-0.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 10:00:00,paris,temperature_2m,LOF,2.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 11:00:00,paris,temperature_2m,LOF,5.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 12:00:00,paris,temperature_2m,LOF,8.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 13:00:00,paris,temperature_2m,LOF,9.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 14:00:00,paris,temperature_2m,LOF,10.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 15:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 16:00:00,paris,temperature_2m,LOF,9.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 17:00:00,paris,temperature_2m,LOF,10.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 18:00:00,paris,temperature_2m,LOF,10.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 19:00:00,paris,temperature_2m,LOF,10.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 20:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 21:00:00,paris,temperature_2m,LOF,9.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 22:00:00,paris,temperature_2m,LOF,8.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-28 23:00:00,paris,temperature_2m,LOF,8.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 00:00:00,paris,temperature_2m,LOF,8.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 01:00:00,paris,temperature_2m,LOF,8.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 02:00:00,paris,temperature_2m,LOF,8.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 03:00:00,paris,temperature_2m,LOF,8.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 04:00:00,paris,temperature_2m,LOF,8.5,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 05:00:00,paris,temperature_2m,LOF,8.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 06:00:00,paris,temperature_2m,LOF,8.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 07:00:00,paris,temperature_2m,LOF,8.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 08:00:00,paris,temperature_2m,LOF,8.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 09:00:00,paris,temperature_2m,LOF,9.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 10:00:00,paris,temperature_2m,LOF,9.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 11:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 12:00:00,paris,temperature_2m,LOF,9.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 13:00:00,paris,temperature_2m,LOF,9.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 14:00:00,paris,temperature_2m,LOF,10.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 15:00:00,paris,temperature_2m,LOF,9.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 16:00:00,paris,temperature_2m,LOF,9.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 17:00:00,paris,temperature_2m,LOF,9.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 18:00:00,paris,temperature_2m,LOF,10.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 19:00:00,paris,temperature_2m,LOF,10.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 20:00:00,paris,temperature_2m,LOF,9.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 21:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 22:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-02-29 23:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 00:00:00,paris,temperature_2m,LOF,7.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 01:00:00,paris,temperature_2m,LOF,7.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 02:00:00,paris,temperature_2m,LOF,6.5,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 03:00:00,paris,temperature_2m,LOF,5.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 04:00:00,paris,temperature_2m,LOF,5.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 05:00:00,paris,temperature_2m,LOF,4.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 06:00:00,paris,temperature_2m,LOF,4.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 07:00:00,paris,temperature_2m,LOF,4.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 08:00:00,paris,temperature_2m,LOF,4.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 09:00:00,paris,temperature_2m,LOF,4.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 10:00:00,paris,temperature_2m,LOF,5.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 11:00:00,paris,temperature_2m,LOF,7.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 12:00:00,paris,temperature_2m,LOF,7.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 13:00:00,paris,temperature_2m,LOF,8.3,,False,0.0,0,0,TN,3116161.141629,0.034143,94.78,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 14:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 15:00:00,paris,temperature_2m,LOF,10.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 16:00:00,paris,temperature_2m,LOF,9.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 17:00:00,paris,temperature_2m,LOF,11.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 18:00:00,paris,temperature_2m,LOF,10.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 19:00:00,paris,temperature_2m,LOF,9.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 20:00:00,paris,temperature_2m,LOF,9.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 21:00:00,paris,temperature_2m,LOF,9.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 22:00:00,paris,temperature_2m,LOF,8.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-01 23:00:00,paris,temperature_2m,LOF,6.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 00:00:00,paris,temperature_2m,LOF,6.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 01:00:00,paris,temperature_2m,LOF,5.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 02:00:00,paris,temperature_2m,LOF,5.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 03:00:00,paris,temperature_2m,LOF,5.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 04:00:00,paris,temperature_2m,LOF,5.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 05:00:00,paris,temperature_2m,LOF,4.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 06:00:00,paris,temperature_2m,LOF,4.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 07:00:00,paris,temperature_2m,LOF,4.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 08:00:00,paris,temperature_2m,LOF,4.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 09:00:00,paris,temperature_2m,LOF,5.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 10:00:00,paris,temperature_2m,LOF,6.5,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 11:00:00,paris,temperature_2m,LOF,7.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 12:00:00,paris,temperature_2m,LOF,8.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 13:00:00,paris,temperature_2m,LOF,7.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 14:00:00,paris,temperature_2m,LOF,8.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 15:00:00,paris,temperature_2m,LOF,8.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 16:00:00,paris,temperature_2m,LOF,8.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 17:00:00,paris,temperature_2m,LOF,7.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 18:00:00,paris,temperature_2m,LOF,8.0,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 19:00:00,paris,temperature_2m,LOF,7.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 20:00:00,paris,temperature_2m,LOF,7.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 21:00:00,paris,temperature_2m,LOF,6.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 22:00:00,paris,temperature_2m,LOF,5.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-02 23:00:00,paris,temperature_2m,LOF,5.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 00:00:00,paris,temperature_2m,LOF,5.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 01:00:00,paris,temperature_2m,LOF,5.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 02:00:00,paris,temperature_2m,LOF,4.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 03:00:00,paris,temperature_2m,LOF,4.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 04:00:00,paris,temperature_2m,LOF,4.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 05:00:00,paris,temperature_2m,LOF,4.8,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 06:00:00,paris,temperature_2m,LOF,4.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 07:00:00,paris,temperature_2m,LOF,4.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 08:00:00,paris,temperature_2m,LOF,4.2,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 09:00:00,paris,temperature_2m,LOF,4.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 10:00:00,paris,temperature_2m,LOF,4.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 11:00:00,paris,temperature_2m,LOF,5.3,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 12:00:00,paris,temperature_2m,LOF,6.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 13:00:00,paris,temperature_2m,LOF,7.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 14:00:00,paris,temperature_2m,LOF,8.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 15:00:00,paris,temperature_2m,LOF,7.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 16:00:00,paris,temperature_2m,LOF,8.4,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 17:00:00,paris,temperature_2m,LOF,8.7,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 18:00:00,paris,temperature_2m,LOF,8.6,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 19:00:00,paris,temperature_2m,LOF,7.9,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
2024-03-03 20:00:00,paris,temperature_2m,LOF,6.1,,False,0.0,0,0,TN,1.0,0.0,46.5,3180765.721844,0.04345707630414606,0.15896,46,12
